data,question,answer
2017.03.26. , 안녕하세요 이번에 중학생이 됬슴다 ! 중1이라 더 신경쓰이고 처음보는 친구들도... 질문요약 1. 키 160쯤에 60kg이면 많이 뚱뚱한건가요 ? 2. 저녁엔 뭘 먹어야 할까요 ? 3.... ," 답변 식습관 밥을 많이 먹어도 살이 않찌는 방법이 있어요, 천천히 먹는거에요. 빨리 먹는게 습관이 되면, 고치기 힘들겠지만, 노력을 해서라도, 최소 20번은 꼭꼭 씹어먹어야... "
2008.03.07. , 못나갓어요 인터넷찾아보니 병결이라도 70일 넘으면 유급이라고 한다그래서 질문드립니다 1. 방학기간에 학교 나가면 수업일수 처줍니까? 2. 중학생은 자퇴같은거 없나요? , 답변 중학생은 자퇴같은거 없나요? 진단서 가져가면 자퇴 및 휴학이 가능합니다 세상에서 가장 중요한건 중요한건 님의 건강입니다 의학이 발달되어 완치될수 있는병이지만... 
2018.06.09. , 중학생 다이어트 질문 키 160초반에 몸무게 52정도 되는데요 적어도 45까지는 빼고싶은데 운동을 어떻게 해야할까요?? 검색해보면 스트레칭 근력 유산소운동을 하라는데... , 답변 우선은 질문자님 몸이 다리라든지 허리라인이 잡혀있으시면 바로 계단오르기등 온몸을 움직일수있는운동을 바로 실시하시면 되고요 라인이 아직안잡혀있으시면 유튜브에... 
2018.03.02. , (이것도 가끔 않나오거나 5분??지나면 사라지는경우도 종종있음...) 4.윗 내용들로볼때 기립일가능성이 높나요?? 걱정많은중학생좀 도와주세요!! ," 답변 1.거품뇨가 단백뇨를 의심할만한 요소라고 하던데요. 거품뇨 (foamy urine) 의 원인들은 매우 다양합니다. 그 중에는 뭔가 병이 있어서 그런 경우도 있지만, 반대로 별다른 병이... "
2011.05.22. ," 중학생에 관해 물어볼 게 있는데요.. 자세히,꼼꼼히 답해주세요! 1. 중학교 입학... 중학생들도 초등학생들처럼 오전 8시 40분까지 등교해야 되나요? 성심성의껏 대답해... "," 답변 중학생에 관해 물어볼 게 있는데요.. 자세히,꼼꼼히 답해주세요! 1. 중학교 입학... 중학생들도 초등학생들처럼 오전 8시 40분까지 등교해야 되나요? 대부분의 중학교는... "
2016.10.16. , 중학생인 여학생인데요.. 개인적으로 주변이나 연예인들보면 코성형하면 부작용이 많은거 같아서 개인적으로 코에 대해 긍정적으로 생각하고 지내려고 하는데요.. 사춘기다... , 답변 아직 중학생이고 키도 덜 컸다면 코도 높아질 가능성이 많습니다. 콧대의 피부여유가 있으면 얼마든지 코를 높일 수 있습니다. 보형물을 사용할 수도 있고 자가진피라는... 
2005.03.09. , 밑에 질문들에 대한 답 아시면 성의껏 대답해주세요^^ 1. 클린앤클리어... 중학생이 쓸만한 화장품냄새(ex- 강한 파우더향)같은 강한 향말고요 쿨워터향이나 파우더향... ," 답변 일단 위에 것을 사용해보세요. 그 후에 샤넬, 지방시, 디올 등을 사용하시는 것이 좋을 거예요. 중학생이 쓰기에 가장 무난한 것으로 씨게이 원이나 폴로 스포츠 강추입니다. "
2009.02.17. , ( 여학생 ) 저에게는 언니도 오빠도 없어서 중학생생활을 잘모르거든요 .. 그래서 이렇게 질문을올려요 ㅎㅎ ; . ( 성의껏 답변부탁 ) - Q 1 . 중학교에서 배울 과목은... ," 답변 기타질문이있는데, 왠만하면 답변해주세요 ㅠㅠ ;;; Q 1. 쇼핑몰에서 옷을 살껀데... 열심히 중학교생활하시구요, 공부열심히하세요^^-♥- 혹시 질문있으면 쪽지주세요^^ "
2010.03.02. , 제가 중학생입학햇는데요 부담임썜이 오자마자 저보고 막염색햇다고 푸러라내요 제가남자인데 자연갈색으로 할려는데 걸릴까요 ?? 빠른답변 부탁드려요 내공30 , 답변 걸려요 ㅎㅎㅎㅎ 머리색이 많이 어두우시다면 자연갈색이 어둡게 먹혀서 괜찮을수도 잇는데요 머리색이 밝으시다면 그만큼 밝게나와요 ㅎㅎ 흑갈색으로 해보시는게... 
2018.09.26. , 중학생 남자 코디 질문!!!!!!!! 패션에 이제 막 눈을 중학생입니다. 최근에 컨버스 척테일러70 검정을 샀는데 코디법이 궁금합니다. 바지는 진청인데 접으면 이쁜거 또는... , 답변 안녕하세요 저는 바지 전문이구요 몇가지 추천드릴테니 구경 한번 오세요~^^ 밑에 코디샷이 궁금하시면 위에 네임카드를 참조해 주세요~~~ 실시간 카톡 상담도 진행중이니... 
2012.11.17. , 중학생 입니다. 여드름이 좀 심해 피부과에 몇주전부터 짜는치료와 블랙필치료를 받고잇는데요. 좀나아지는지는 모르겟는데 피부과 선생님이 블랙필치료를 받으면 자국은... , 답변 여드름에 대한 질문이 많이 올라와서 그 정의와 원인에 대하여 설명 드리겠습니다. 여드름의 정의와 원인 정 의 피부에는 땀을 분비하는 땀샘과 기름을 분비하는... 
2007.01.15. , 안녕하세요 저는 예비중학생 여자입니다.. 궁금한게 있어서 지식인에 질문을 두가지 아니 세가지올리겠습니다~ 선배님들께서 답변해주시면 감사하겠습니다. 1.처음보고... , 답변 요즘중학생들도 여러가지 안경테를 쓰는데 질문하신분이 어떤얼굴을 가지셨냐에 따라서 다르겠습니다 얼굴이 귀엽게 생기셨다면 밝은색의 복고뿔테 추천해드립니다... 
2017.01.30. , 제가 올해 중3되는 학생인데요 턱이 아주살짝 비대칭(?)에다가 약간 각이 졌거든요.. 근데 중학생도 보톡스 맞아도 될까요? , 답변 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 노유환 입니다. 보톡스시술은 뇌성마비 아이들의 경우는 3~4세 이전에도 치료목적으로 시술받을 정도로 거의 안전한... 
2005.01.12. , 하는 생각들이 왔다갔다해서요 꼭 질문에 답해주세요 . .. 1.중학생이 되면 어떠한 과목들이 있나요 ? 될수있으면 그과목에 대한 설명이나 공부하는 방법 써주세요 .. 2.... ," 답변 1.중학생이 되면 어떠한 과목들이 있나요 ? 될수있으면 그과목에 대한 설명이나... 더 잘 안되고 막 그러네요^,^♡ 공부 열심히하시구 질문에 대한 답이 되었으면 좋겠습니다♡ "
2006.03.05. ," 안녕하세요?호호홍 21세기를창조하는예비중학생입니다ㅇㅈㄹ... 좋은대학을목표로....코피터지게공부할겁니다^0^ 그러니까....제가앞으로질문하려는것에 ""공부나해라... ", 답변 와... 좋겠다 우리 중학교는 사복입고 오면 바로 제삿날인데... 
2018.07.23. , 중학생 전문으로 하는 마포 영어학원 질문 중학생 영어를 전문으로 하는 마포에 있는 영어학원 질문 드립니다 여름방학이라 영어 하나만 집중적으로 파고 싶은데 뭔가 좀... ," 답변 IGSE 아카데미라고, 예비중학생이나 중학생을 위한 윤선생의 학원브랜드가 있습니다 중학생이 공부하는 영어 과목에 있어 중요한 '수행평가' 대비가 가능한 학원이라는... "
2013.08.13. , 질문 들어갈꼐요. 1. 지금 이 기록으로 결승 1등할수있을까요? 2. 강원 도지사기 육상대회는 강원도에있는 중학생들만 하는건가요 아니면 전국에서 하는건가요? 3.... ," 답변 1.이 질문은 정확히 답변드릴수 없는부분입니다.새로운 실력자는 언제든지 쨘 하고 나타날수도 있고,그동안 정말 열심히 한 선수들도 많을거에요.당연히 님도 열심히... "
2006.02.15. , 제가 중학생쪽으로 아는 사람도 없고 아는 정보도 없어서 질문을 올려봐요 - ; 1. 중학생되면 공부를 어떻게 해야할까요 ? 뭐 선생님께서 칠판에 적는거 따라적는다.... , 답변 중학생되면 공부를 어떻게 해야할까요... 중학생이 되면 사야할 물건 같은건 없나요... 중학생이 되면 머리를 어떻게 하는게 좋을까요 ? 머리묶고... 
2006.12.17. , 그래서 질문할게요~~! 1.공부잘하는방법좀알려주세요!! 2.중학교 과목이 모모잇나요?그과목모두다시험보나요? 3.교복은언제맟추죠? 4.중학생되면미리갗추어야될것 5.... , 답변 4.중학생되면미리갗추어야될것 미리 갖추어야 될것이라... 특목고에 가시려면 중2부터 내신에 신경 써야 합니다. 님이 가고싶은 특목고를 골라서 그 학교에서 원하는... 
2007.01.15. , 안녕하세요 2007년에 중학생이 되는 예비중입니다. 제가 언니가 없어서 중학교에 대해 잘 모르거등요 밑에 질문답변해주시면 감사하겠습니다. 1)선배들한테 인사할때 아는... , 답변 ^0^ 제 답변이 질문자에게 많은 도움이 되었음 좋겠네요!~~ 01. 아는선배한테만... 중학생 되서 사야할 것 쭈~ 욱 써주세요~ 빨.검.파 <볼펜> 공책10권 교과서마다 하나씩 가방... 
2017.02.13. , 몇가지 질문에 답해주세요!! 1.과외는 어떻게 알아내요? 엄마가 다른엄마들이랑 친하지않아서 잘 모르겠네요 2.보통 중학생은 과외비가 얼마정도하죠?? 3.윤선생이... , 답변 안녕하세요 WHY코칭쌤 입니다. 현재 오랫동안 학생들 지도하고 있는 과외 교사입니다. 지역을 알려주시면 더욱 도움드릴수 있을것 같네요. 1. 과외는 보통 온라인... 
2006.10.25. ," 질문입니다 1.통신사는 중학생에게는 KTF,LGT,SKT중 무엇이 제일좋나요 2.제조사와 브랜드는 무슨차이고 각각 무엇무엇이 있나요 이제 제가 사고싶은기준입니다 1.dmb... ", 답변 주크박스폰인~~ 스카이u110 인데용~~^ㅁ^)/ 어때용? 디자인 심플하니 이뿌죵?? 제 칭구가 이폰 쓰는뎅~~200만화소 카메라성능도 무지 좋더라구요!! 글공... 
2014.04.21. ," 그렇다고 기초를 생략할 수도 없구... 4. 프라이머와 메베의 차이는 뭐죠? 둘다 발라야 하나요? 참고로 저는 중학생이고요, 친절한 답변 주시면 감사하겠습니다! ", 답변 중학생이면 스킨-로션-건성이면 수분크림-선크림-비비-틴트 정도만 해도 될거 같네요. 아이 메이크업은 개취에 따라 갈릴거 같고요. 클렌징은 클렌징 워터- 클렌징 폼... 
2011.05.22. ," 중학생에 관해 물어볼 게 있는데요.. 자세히,꼼꼼히 답해주세요! 1. 중학교 입학... 중학생들도 초등학생들처럼 오전 8시 40분까지 등교해야 되나요? 성심성의껏 대답해... ", 답변 중학생들도 초등학생들처럼 오전 8시 40분까지 등교해야 되나요? 대부분 중학교는 초등보다 좀 빠릅니다. 한 8:00~ 8:25 정도 되요. 이상입니다. 
2016.11.16. , 지금 중학생때 쌍수하는 사람들이 엄청 많아서..고민입니다. 시기상 어느때가... 이른나이에 하면 나중에 재수술 해야하나요? 3. 중학생때 쌍수 할까요 말까요? , 답변 각각의 질문에 답변 드리겠습니다. 1. 단순 미용 목적의 수술이라면 성인이 된 이후 수술을 고민해 보는 것을 추천드립니다. 2. 어린 나이에 수술을 한다고 해서 반드시... 
2007.02.02. , 안녕하세요 2007년도 중학생 올라가는 사람입니다~ 신입생이라 그런지 궁금한게많아서요 성의껏알려주시면 감사내공드립니다~ 1.예비소집일날 다른학교애들도... , 답변 1. 다른학교애들 만나고요 2. 임시반에서는 잘모르겟습니다 까먹어서 3. 선생님 마음대로함 ㅋㅋ 4. 하복입고 동복입는 날짜는 학교에서 언제부터 입을수 잇다고 말해줘요 
2015.10.21. , 중학생 예비인데요.. 예비소집일날 반배치고사보잖아요! 그때 시험을 1~2학기꺼 다 보나요?? , 답변 네^^ 저희같은 경우는 몇과목만 봤어요 
2007.01.15. , 안녕하세요 저는 예비중학생 여자입니다.. 궁금한게 있어서 지식인에 질문을 두가지 아니 세가지올리겠습니다~ 선배님들께서 답변해주시면 감사하겠습니다. 1.처음보고... , 답변 아닙니다 왠만한 옷차림과 태도 아니면 관심없슴 3.눈이 나빠서 안경을 쓰는데..중학생들은 어떤 안경테를 많이쓰고 다니나요? 검은 뿔테나 주위에 중딩들이 하고... 
2010.01.15. ," 이번에 중학생이 되는 한 학생입니다! 저는 남자인데요 내신은 언제쯤보고,내신에서는 6학년꺼만 나오나요? 그리고 좋은 가방,교복 추천점요 그리고 방송부를... ", 답변 나이 똑같으니까 말놓을게 ㅋㅋ 범생이가 죈가? ㄴㄴㄴ그리고 공부는 서점으로 ㄱㄱ 
2009.01.24. , 안녕하세요 올해 중1이되는 여학생!★인데요.. 중학생되면 선배들한테 잘 찍히나요? 만약 찍히면 어떻게 되죠?? , 답변 ㅋㅋㅋㅋ중학교선배들은 뒤에서 뒤담까거나 욕하고 그런거뿌니안해여 ㅋㅋ 때릴려고하면 고등학교 아는언니나 형들 만들어서 뒤좀 바달라캐여 ㅋㅋㅋ 그럼 하나도... 
2009.01.24. , 안녕하세요 올해 중1이되는 여학생!★인데요.. 중학생되면 선배들한테 잘 찍히나요? 만약 찍히면 어떻게 되죠?? , 답변 ㅋㅋㅋㅋ중학교선배들은 뒤에서 뒤담까거나 욕하고 그런거뿌니안해여 ㅋㅋ 때릴려고하면 고등학교 아는언니나 형들 만들어서 뒤좀 바달라캐여 ㅋㅋㅋ 그럼 하나도... 
2011.07.17. , 중학생 야구 규칙좀 질문하겠습니다. 1.중학생이 경식공(하드볼)사용해도 되나요? 언제 부터 사용하는게 좋나요? 2.연습할때도 경식공을 사용하나요? 3.경식공으로 경기할때... , 답변 ^^ 2. 중학생은 경식공으로~ 3. 경식공은 크게 부상위험이 높은 공이 아닙니다. 기본적인 보호장비정도만 착용하셔도 큰 문제는 없을 것같습니다. 
2020.08.13. , 근데 제가 한번도 과외를 해본적이 없어서 그러는데 개인과외가 좋다는 사람도 있고 회사가 더 좋다는 사람들도 있어서 장단점도 좀 알려주시고 분당 오리역근처 중학생... , 답변 안녕하세요^^ 제가 도움을 드릴 수 있는 부분인 것 같아 질문주신 내용을 기반으로 답변드리겠습니다 현재 영어 공부 및 고등진학준비 어떻게 하고 있을까요 ? 영어 과목은... 
